,probs
75261,0.8411644023933377
91485,0.8412043606833307
106108,0.8412101532575834
87175,0.8412113371502803
92084,0.8412114748531802
111587,0.841212378884691
3170,0.8412441493550568
134981,0.8412493745322898
118602,0.841256593995774
150988,0.8412663226407142
113245,0.8413345334852903
112675,0.8413411007505723
2829,0.8413454091986372
116610,0.8413527736324804
1305,0.8413779647254485
144941,0.8413834004961612
90318,0.8413841573712539
150069,0.8413892579503129
138780,0.8413916130532737
89480,0.8414175138625897
54330,0.8414396776278971
120478,0.8414970372406407
101657,0.8415089423380522
81411,0.8415106977416867
107072,0.8415205529041763
138339,0.8415350799713821
136130,0.8415465934638832
143775,0.8415637474916987
46336,0.8415737453314827
149345,0.8415764311128602
103069,0.8415773453061157
89951,0.8415994204064537
133479,0.8416057036474739
53610,0.8416254818270437
88988,0.8416360613666384
46361,0.8416512420435694
144337,0.841660659251943
137137,0.841672495756467
141697,0.8416956162255415
101925,0.8417115232036245
124989,0.8417153004449941
137314,0.8417186077777743
142752,0.8417206872760024
140851,0.8417546775736973
1490,0.8417571942117024
50814,0.841775165178863
100171,0.8417867583414955
107550,0.841813328468088
75715,0.8418202911365159
124738,0.8418219142221054
142328,0.841834046066856
80583,0.8418517341578386
143911,0.8418546009269644
103668,0.8418659884021139
97876,0.8418664333331481
149210,0.8418821035242007
100913,0.8419019357012343
52342,0.84190253265919
129186,0.8419122647877959
103,0.8419194803876955
10042,0.8419459946044667
123045,0.8419504048793153
120606,0.8419614883682209
124047,0.8419827266158564
134208,0.8419944484398864
129426,0.8420353292228896
128257,0.8420470063665519
18886,0.8420620122333309
98699,0.8421028104261868
127245,0.8421406196125925
109844,0.8421516496302923
11555,0.8421885571650292
50954,0.8421928710263976
48494,0.8422192080680528
128699,0.8422287241819806
137760,0.8422338783192392
1206,0.8422404083248171
42279,0.8422501237111588
147686,0.8422836654756459
95550,0.8422993739641704
146880,0.8423080612283189
147648,0.8423141398074115
1832,0.8423181311512818
129502,0.8423300059344594
51064,0.8423532895555076
149317,0.8423577749446928
44104,0.8423597524274574
43975,0.8423717294324783
150215,0.8423790109924628
149485,0.8424011323196504
75612,0.8424012883150022
51550,0.8424025026982821
44545,0.8424185689475828
44529,0.8424188483793984
107991,0.8424460448826742
101226,0.8424600689420078
126328,0.8424671585890038
150047,0.8424698171626437
1579,0.8425280554691867
116384,0.8425368096055738
125530,0.8425424661840925
970,0.8425591151893771
119991,0.8426042504420754
106467,0.8426067277087073
57723,0.8426227581131838
91141,0.8426272644192166
126043,0.8426292259992052
148033,0.8426293874666555
112459,0.8426484324249636
99551,0.8426537371168845
126231,0.8426703295742998
130104,0.8426719857211351
104160,0.8426751678836671
118440,0.8426856746120688
46654,0.8426889941309723
121071,0.8427008955193575
130799,0.8427030673942928
94085,0.8427112399820471
33621,0.8427312131441683
106449,0.842751573263585
54534,0.8427608100251448
105742,0.8427703669058877
1459,0.8427901938828393
125193,0.8428010643785443
137526,0.8428073070621409
123246,0.8428180958858574
141803,0.8428324601011568
103657,0.8428477099792205
60499,0.8428648747433537
113918,0.8428669408864915
45933,0.842871087645013
129730,0.8428822780917815
126014,0.842887568259603
124324,0.8429082245039861
44460,0.8429365073656421
45606,0.842949349064082
56021,0.8429526005509308
89946,0.8429711388798115
122405,0.8429774742126033
140802,0.8429776646102521
17938,0.8429868509941377
147434,0.8430072506936617
55320,0.8430144940622395
139858,0.8430179227334033
61084,0.8430310672444908
133765,0.8430473588461072
67098,0.8430506817385643
62026,0.8430662577141332
150270,0.8430813383936098
110067,0.8431125187478752
124608,0.8431127350552111
88208,0.8431151183705828
137778,0.8431164617179063
901,0.8431210649512443
118948,0.8431267011016065
832,0.8431496486547185
58056,0.8432100111488184
103798,0.8432169507991906
3637,0.8432202792554462
147872,0.843230059299301
95243,0.8432308834588168
90215,0.8432336759512933
794,0.8432395138008214
44442,0.8432428825584036
54981,0.843247504836001
63185,0.8432477130239042
49879,0.8432690193749078
93376,0.8432861660070714
122056,0.8433191240277832
95585,0.8433254947302291
56360,0.8433342520605566
105810,0.8433585621747445
128176,0.8433595879537281
125337,0.8433796769285673
125296,0.843391230559867
46392,0.8433914331055211
125090,0.8433953139549534
46167,0.8434019344657
123680,0.8434044405355492
48722,0.8434188556020211
129041,0.8434308747377304
118408,0.8434489338744874
148883,0.8434540606892765
128656,0.8434675132843414
97867,0.8435235258220799
135354,0.8435345677067375
56174,0.8435406273272179
145869,0.8435740031908003
119880,0.8435741653485694
143354,0.8435774170213746
60700,0.8435855327985812
144488,0.8436070084451921
138380,0.843621227399462
142320,0.843643264566087
147302,0.8436796146327958
150838,0.8436812336686537
145076,0.8437167990900236
134283,0.8437278409430355
148315,0.8437304039113468
12374,0.843735658628858
92646,0.8437397600627372
63366,0.8437441161063188
59026,0.8437514923216526
141242,0.843752722632389
56867,0.8437728469591175
129010,0.8437908044713395
97417,0.8438052984020379
59216,0.8438378353974336
115296,0.8438596525162491
92877,0.8438871964476433
137584,0.8439112346480276
71017,0.8439113269372439
91276,0.8439357675674019
149432,0.843970379195448
52084,0.8439836417619485
102912,0.843995081539911
50564,0.8440043107809527
76766,0.8440392611445188
58128,0.8440749272254584
143155,0.8440773631699027
1334,0.8440888859920118
90110,0.8441375682145771
73158,0.8441478332199405
133021,0.8441492549969948
61675,0.8441851506384161
93194,0.8441851680388297
141053,0.8441952524792032
74959,0.8442077803860965
141222,0.8442313021875529
60921,0.8442577327034745
56176,0.8442595748813992
39087,0.8442748015520982
44055,0.8442854918766068
50761,0.8443000618920476
150803,0.8443222848894586
138196,0.8443243099864949
122472,0.8443262136845124
109198,0.8443761662075783
46760,0.8444125923425049
134625,0.8444206958832777
126234,0.8444210146174636
146728,0.8444437781266049
57651,0.8444598469128448
113968,0.8444776382707638
147336,0.844477946860329
104863,0.8444878733867304
43625,0.8444929288680825
99398,0.8444967279351457
123622,0.8444986399821934
135013,0.8445259315764289
90507,0.844552088751498
62365,0.8445608798176917
2970,0.8445709706934346
136899,0.8445758061148381
141595,0.8445840269660077
38375,0.8445942983437464
95997,0.84464081224028
48952,0.8446598767156661
140289,0.8446652833801868
137511,0.8446677617116696
1623,0.8446870800418689
856,0.8446990606340375
92416,0.8447005848501928
118914,0.8447203003658471
30472,0.8447387015927409
135605,0.8447445638044523
45169,0.8447640129678397
59005,0.8447745964333503
89023,0.8448058289949061
61586,0.8448170185159781
90501,0.8448432709131801
112940,0.8448790326249451
140644,0.8448812444676957
132434,0.8448857660475834
134094,0.8449232619129475
137152,0.8449285923093316
98645,0.8449443390248349
103298,0.8449688905059497
101248,0.8449769028663349
140769,0.8449856061668949
133992,0.8450078141189388
116420,0.8450087553464534
115487,0.8450399505483331
90809,0.8450426209320518
114640,0.8450434179741598
15076,0.8450702942206502
144769,0.8450956629623221
119247,0.8451051500746917
116365,0.8451104444546838
104463,0.8451130363386026
132988,0.8451168649606311
120347,0.8451226312791084
113601,0.8451226312791084
62609,0.8451306539368727
136585,0.8451362177441079
123375,0.845224901472212
107017,0.845236048131112
64130,0.8452546786186008
29683,0.8452548462400651
98892,0.8452779393584873
50734,0.8452882720459589
125756,0.8453183841348725
128165,0.8453206250849424
95058,0.8453443684441014
17695,0.8453443947970349
49720,0.845352856886699
127236,0.8453604022884389
55457,0.8453758942178161
125717,0.8453976351415321
134381,0.8454271808963921
49558,0.845428530452093
59360,0.8454361605730718
110827,0.845447564483852
128974,0.8454606942296875
99924,0.8454638949784645
130059,0.8454702721047149
60154,0.845482435137556
59210,0.8455362954271668
105760,0.8455515397712317
100353,0.8455623462878876
136484,0.8455933698213296
90223,0.8456004727548259
130820,0.8456218115729923
136587,0.8456294017894153
48715,0.8456359935420789
143209,0.8456614466308683
25470,0.8456717215748021
61130,0.8456761750584507
863,0.8456761825843216
57797,0.84570823512775
149188,0.845715652564233
69639,0.8457173677215069
136444,0.8457196567080512
117357,0.8457614507399497
137714,0.8457786078753089
42855,0.8457913922586839
147189,0.8457993283140399
49164,0.8458058627809948
130435,0.8458082582868841
58929,0.8458093763624422
55081,0.8458125786867352
148392,0.8458154224612221
53009,0.8458154950858983
120959,0.8458185766309142
142340,0.8458326867713083
133745,0.8458351467303779
132483,0.8458725303981037
1218,0.8458740964412319
113824,0.8458796649968097
72540,0.8458881206680074
132682,0.8459039522913137
151760,0.8459165427641369
149431,0.8459191856355619
50717,0.8459606266654489
130779,0.8459773162883649
52499,0.8460007143057116
126439,0.8460033613583694
103431,0.846007191057873
139582,0.846012425454149
47955,0.8460143823626258
112058,0.8460217411714532
147213,0.8460629192436177
42270,0.8460646847158443
138499,0.846068640593184
118092,0.8461075345663199
43925,0.8461147952048299
23110,0.8461162686610443
93561,0.8461287633578829
126686,0.8461415573535438
1042,0.8461506493021398
132591,0.8461749022397981
146618,0.8461955243621162
124167,0.8462280626699329
126978,0.8462356032954773
132850,0.846245117263694
51581,0.8463067724624628
132026,0.8463070714550036
62039,0.846340561424716
107067,0.8463424423787188
42697,0.84634805415554
99747,0.8463541704763462
43819,0.8464228135842894
95983,0.8464284838731
18924,0.8464405897011789
132045,0.8464613421565694
100785,0.8464686559949536
147679,0.8464745016308272
54470,0.846509786561078
39551,0.8465375326651896
59906,0.8465537300929905
45580,0.8465614373827202
10383,0.8465705450665849
21039,0.8465763313931743
67834,0.8465865144073768
105733,0.846603864089915
109208,0.8466065447964377
54807,0.846650458001147
15020,0.8467082544128285
126020,0.8467130059873534
58649,0.8467175488851997
46891,0.8467258687924336
36270,0.8467753270404744
121614,0.8467754067123849
73876,0.8467990732185274
130859,0.8468129432458844
81858,0.8468516100618771
11563,0.8468713101729278
114018,0.8468878651129861
85842,0.8469046062163293
57710,0.8469095668231268
10264,0.846921527402172
1565,0.8469226524584544
47270,0.8469539626189013
42221,0.8469841902169448
101807,0.8469999146129247
42201,0.8470162589063718
117894,0.8470222704163225
43889,0.8470283694435177
97837,0.8470435201571485
124806,0.847052649370625
123410,0.847079578449837
115752,0.8470967425738749
48680,0.8471109761804516
1271,0.8471179265320663
120402,0.8471251498228356
129868,0.8471258491545708
47775,0.8471464274737368
104796,0.8471474425926553
1601,0.8471866876434611
134708,0.8472181466896771
58035,0.8472432760764653
68050,0.8472774159010124
130948,0.8472808577380093
136551,0.8473563808388799
134820,0.8473633248463484
46961,0.8474258782411384
92668,0.847429628014237
55058,0.8474314343486816
147789,0.8474427454005004
132605,0.8474607601530794
57544,0.8474746569186984
140134,0.8474789309334867
43163,0.8474839044232018
144818,0.8475009903434103
57778,0.8475541845462977
108214,0.8475968480708441
124963,0.8476780483621352
54946,0.8476865606976396
116844,0.8476983777833301
110899,0.8477439366942047
148647,0.8477625431202213
104497,0.8477830726056981
147468,0.8477982771716122
104657,0.8478249656712843
126610,0.8478294186775217
117696,0.8478879611089579
91539,0.8479063899523898
55464,0.8479070661411874
24128,0.8479169010747512
30161,0.8479204249034898
111305,0.8479658801278351
59873,0.8479666920137646
127527,0.8479704712669799
135310,0.8479823393531685
115350,0.8479956226010624
118026,0.8480162491719413
46466,0.8480609034933487
128923,0.848063335954834
141674,0.8480644494920719
54000,0.8480915891965566
51305,0.8481173438762764
132774,0.8481527732705086
59823,0.8481533518679111
121116,0.8481662082247867
3039,0.848180361770056
114414,0.848235164933875
95028,0.8482424461232609
119614,0.8482602248011206
124002,0.8482673140925872
60412,0.8482674264791011
149212,0.848272006029433
12950,0.8482742154698032
52682,0.8482816234793806
113767,0.8483127111271666
96876,0.8483364278273374
119144,0.848347653213626
50303,0.8484092360758327
141806,0.8484942583432581
136995,0.8485013768468607
140716,0.8485184503284529
115540,0.8485252272186345
61234,0.848528742051656
56637,0.8485481578885774
140705,0.8485524987823481
131188,0.8485576970854426
120182,0.8485950908092305
52870,0.8486171073905189
147215,0.8486211349895393
136693,0.8486438568485809
43834,0.8486668749197769
105067,0.8486703622929012
138045,0.848679548228045
526,0.8486815964852774
41832,0.8486816196421502
100590,0.8486906639219461
93378,0.8487073688598793
130908,0.8487184495840364
144406,0.848721816806897
135455,0.8487272864860539
123910,0.8487369765541344
142971,0.8487406704523027
94802,0.8487577859893229
139818,0.8487746242319943
117802,0.8488060991942319
4585,0.8488109020001211
114517,0.8488310842856274
42305,0.8488379795918247
145047,0.8488456619498173
100695,0.8488537049817249
93909,0.8488608634678885
148198,0.8488630042324268
60238,0.8488653655630888
149127,0.8488718810350403
81978,0.8488768564067847
53583,0.8488874475378628
146363,0.8488983785030463
55404,0.848899872754723
140648,0.8489084011292102
129412,0.8489157742742183
95269,0.8489168494872228
139197,0.8489395892091935
140325,0.8489467433875405
147135,0.8489512496304754
151249,0.8489553693598536
150399,0.8489735162777008
94140,0.8489775053335512
1386,0.8489913746935793
67020,0.8490259149065071
120897,0.8490276817808556
44004,0.8490850923891659
119368,0.8490880910892257
147824,0.8490926512438436
110055,0.8490988338045178
45390,0.8490990361333736
110771,0.8491204981443755
150188,0.8491235148116852
95887,0.8491238071295151
3175,0.8491385188012479
92976,0.8491568368256475
55824,0.8491589426934383
144617,0.8491749733667924
52350,0.8491794898931946
104707,0.8491806844234042
109857,0.8491883271031332
102129,0.849226919868419
151383,0.8492287012620766
114038,0.8492311392518194
119634,0.8492479979993492
130940,0.8492518586488336
134499,0.8492583390732505
56353,0.8492728869895609
109883,0.8492735946891107
107766,0.849273916013997
125176,0.8493056268575923
53810,0.8493164754717322
43418,0.8493305264408382
137438,0.8493694945210282
148530,0.8493787366828301
54146,0.8493912970398814
43479,0.8493912970398814
57609,0.8493971345229311
51635,0.849405545458774
57423,0.849406485550893
55432,0.8494077409951295
61282,0.8494146167633939
33708,0.8494292480894109
10755,0.8494435417767329
122646,0.8494816268767204
117412,0.849485822899693
105497,0.8494996460199633
148949,0.8495039957353734
63704,0.8495149057939185
113705,0.8495438903107732
61523,0.8495687979802762
150273,0.849571411352826
83917,0.8495727251862779
53494,0.8495870767051176
50876,0.8495893891409056
56634,0.8495895896055793
75972,0.8496039231523701
47970,0.8496121966771636
59780,0.849636330423814
137693,0.8496396265600951
96604,0.8496515580686482
51353,0.8496520241013525
51323,0.8497209403308953
142676,0.8497259825799942
97145,0.8497307093690594
93534,0.8497554338351546
66859,0.8497631898591343
95707,0.84978368513506
98106,0.8498078430084991
136106,0.8498383524589592
133980,0.8498712338073483
43590,0.8498820390520866
69844,0.8498909469453177
60224,0.8498921929751596
130617,0.849894844418563
53798,0.8499605232213782
125057,0.8499677630601818
102905,0.8499724115759585
113244,0.8499957967810692
53482,0.8500037006110109
52327,0.8500054184116189
140666,0.8500067295644437
149043,0.8500069202697501
137819,0.8500316700491528
139626,0.8500947138890987
4868,0.8501021648214471
138761,0.8501172639563322
32704,0.8501498479932055
144975,0.8501722619332752
117082,0.8501837355115257
134332,0.8502775178232628
141364,0.8502829060403746
143361,0.8502975474073887
55681,0.8503024790728579
972,0.8503223928965784
143231,0.8503990282040338
136176,0.8504183177208507
125439,0.85042092543896
131129,0.850433719497735
54517,0.8504379180372452
144086,0.8504422881384258
70641,0.8504556987020356
80622,0.8504559119788553
57389,0.8504570868632444
128512,0.8504674059857715
147691,0.8505088100509416
98859,0.8505134276494813
139953,0.8505336904938822
2953,0.8505340531473288
113692,0.8505399867172775
137630,0.8505523443211346
20560,0.8505644785095454
63229,0.8505731611123618
112301,0.8505902503174043
138775,0.850597344486382
129117,0.8505992691510871
58049,0.8506040780134194
46845,0.8506050244937224
131265,0.8506247772688103
61242,0.8506441874881556
91151,0.8506674002230471
114467,0.8506744307359545
113921,0.850676031104921
129359,0.8506791726511973
143544,0.8506987416084684
137807,0.8506990807629705
120389,0.8507080420215357
45632,0.8507212343008912
139377,0.8507349945777489
91563,0.8507824503385006
119869,0.850801703983156
89898,0.8508141450556859
42119,0.8508184891470524
135812,0.850820300695469
61397,0.8508380846189506
113579,0.8508454855304611
7603,0.850865357487615
62936,0.8508683215768337
151541,0.8508972186507145
98529,0.8508977385002816
59119,0.8508992664890734
53001,0.8509288795910184
102147,0.8509323823797348
150118,0.8509455398609729
60257,0.8509769443333515
135895,0.850985536704407
105885,0.8509877908219768
148993,0.8509883241256723
53478,0.8509893574590939
43486,0.850994379908072
99774,0.8510044510538185
50223,0.8510238110412139
61171,0.8510299301547966
1638,0.8510375833451606
96319,0.8510491828691927
3168,0.8510654924392297
106922,0.8510907235654631
3075,0.851135029701537
59901,0.851138503181604
145451,0.8511475790930944
122839,0.8511565832083604
92175,0.8511586612281463
127144,0.8511640356660887
128244,0.8511893023542634
76327,0.8512388270570951
135607,0.851286362864024
61474,0.8512950932655201
130730,0.8512993087198866
82709,0.8513387433000769
137428,0.8513409978008288
50669,0.8513562724482012
21486,0.8513595869415753
147172,0.8513744070782963
42070,0.8513905016674272
97963,0.8513928610633166
51046,0.8514105632158131
149523,0.8514234381931001
40086,0.8514348883638777
139217,0.8514367086572003
1445,0.85145247657694
54478,0.8514535304151052
135659,0.8514626063006028
139083,0.8514687085524815
123151,0.8514782843031281
25237,0.8514971340341932
142407,0.8515419901491006
48161,0.8515638572933979
125804,0.8515735889605822
116294,0.8515789291744594
9930,0.8516063413106405
102420,0.8516203190643841
101535,0.8516290422366641
51862,0.8516296382852113
144714,0.8516568408970804
142623,0.851672589992955
114283,0.8517142227263085
111943,0.851719398167615
8007,0.8517378558723603
102935,0.8517498021699743
142468,0.8517536531217341
134262,0.8517633985670724
42758,0.8517658345939914
92367,0.851784727160415
17405,0.8517897176025137
143773,0.8517986787043019
70935,0.8518007365353666
93562,0.851831350418125
91277,0.8518316602729822
2639,0.8518496523540097
146957,0.8518587179707382
62895,0.8518717870023903
49603,0.8518721990412395
102339,0.8518908059830069
131836,0.8519096285786094
150030,0.8519192700267684
95726,0.8519228458560181
112779,0.8519230934007491
59334,0.851946804379367
141947,0.8519474694649019
106548,0.8519499751280267
120196,0.8519793196395726
12953,0.8519854935304326
100237,0.8519908605897005
119892,0.8520023279115869
129746,0.8520118812242479
42573,0.852026882687212
120017,0.8520400573307335
42715,0.8520544952978254
129689,0.852059758871004
54040,0.8520689306859837
115400,0.8520954526789071
139620,0.852099484118567
52765,0.8521006702755581
131404,0.8521141767057266
116748,0.8521250078131658
46614,0.8521494217106009
99599,0.8521523127597236
12195,0.8521525778588732
139469,0.8521558950393345
85082,0.8521616371804602
49272,0.8521738270343266
126183,0.8521744407351106
97011,0.8521795846967508
66928,0.8521803549281493
78957,0.8522120078398608
138709,0.8522557238850926
93465,0.8522657086623598
44691,0.8522789448285937
968,0.8522865550062685
55313,0.8522973524623427
12150,0.8522988225653654
101032,0.8523169571048836
117822,0.852323358606218
148943,0.8523376485539137
135462,0.852348678003142
149579,0.8523507265856066
131517,0.852361307281474
147813,0.8523819647812027
54270,0.8523927648396584
101270,0.8524140780225805
44161,0.8524142033622187
149896,0.8524202305715971
44170,0.8524269161148059
134333,0.8524287961923099
88736,0.8524476613572859
50045,0.8524490416900767
55108,0.8524511555110813
47217,0.8524645264894295
136760,0.8524700181002539
138636,0.8524798705022767
122964,0.8524912222673349
149457,0.8524926966851559
151764,0.8525072538610208
125901,0.8525132524008661
137832,0.8525752842783033
122549,0.8525792069895322
49017,0.8526060504481412
132027,0.852607304979115
136296,0.8526150054693241
140050,0.8526243419878567
125813,0.8526259982726637
135024,0.8526285406001294
108308,0.8526301658211132
1479,0.8526429180639028
121363,0.8526843930056616
54196,0.8526914810990548
134134,0.8527566078990754
44957,0.8527673867230571
105441,0.8528569865773209
125844,0.8528623463188875
124986,0.8528657049385454
92277,0.8528712713525447
151561,0.8528904920292281
109010,0.8529122187860194
57369,0.8529165091976464
74366,0.8529262630540995
138048,0.8529279422738933
113400,0.8529322093660091
146155,0.8529362985615524
134413,0.8529643076643674
124522,0.8529674024936867
130454,0.8529875595667618
54836,0.8530222305225577
90632,0.8530296163774379
148922,0.8530311803107907
146845,0.8530572236209429
148969,0.8530695997051658
106904,0.8530781751381852
93110,0.8530807009089336
49532,0.853082323746042
100664,0.8531238282640156
2966,0.8531643824113463
97184,0.8531716762947993
43532,0.8531812349686761
112844,0.8531821311803257
95038,0.8531824391690397
101615,0.8531895649835429
57860,0.8531969423752321
121089,0.8532517712921722
145477,0.853257190214197
144165,0.8532610735302903
143707,0.8532678846861617
111836,0.8533174813418886
52853,0.8533450003058131
114786,0.8533483632053639
140987,0.8533542679019246
147030,0.8533929402317798
106807,0.8533972594164304
112351,0.8534027737271486
28905,0.8534037821102535
127025,0.8534098933803325
136055,0.853425554256371
46815,0.8534338381715334
147616,0.8534502087232276
137088,0.853475869811144
127629,0.8535081133308792
150624,0.8535151895525935
124269,0.8535270549435476
100406,0.8535351316457027
109898,0.8535428029799988
130614,0.8535443378366845
43325,0.8535501412337083
92597,0.853566770005874
1264,0.853587660109901
93754,0.853591450160336
103096,0.8535948976717923
89817,0.8536036373367805
139286,0.8536198456336652
122424,0.8536557035267625
125650,0.8536694206739764
139268,0.8536753342881914
110024,0.8537018996294538
52694,0.8537158737733218
134063,0.8537187770814595
139572,0.853724759104863
90028,0.8537283349925138
50207,0.8537287801859197
144497,0.8537342122666022
62423,0.8537353279410537
96828,0.8537441936658142
89859,0.853744981798436
151621,0.8538114862839974
142875,0.8538179351748197
114184,0.8538191124522173
130093,0.8538240521183169
111605,0.8538281709241523
101310,0.8538333450851875
139523,0.853846964828512
142562,0.8538678028152669
95496,0.8538697536154893
53696,0.853877201865578
55049,0.8538783831570491
46421,0.8538839987643128
146119,0.853886144128449
1584,0.8538946130001471
50156,0.8538995404070484
129076,0.8539107116966042
132168,0.8539120863777953
147319,0.8539203643672413
149683,0.8539319541479766
110290,0.8539429074683667
50178,0.8539526053859119
43391,0.8539647434510075
148551,0.8539778962096506
137405,0.853997108278231
61683,0.8540029793588144
111907,0.8540324048814635
78670,0.8540708849073358
148158,0.8540711776397942
102519,0.8541184400797617
140571,0.8541187232171575
56106,0.8541198114130992
42884,0.8541292245303724
149915,0.8541464035118213
133143,0.8541538995278025
144909,0.8541670258403976
52361,0.8541690468415409
57030,0.8541864282585341
52649,0.8541872335424345
125268,0.8541961759082022
54123,0.8541995821417152
133137,0.8542348964503198
51431,0.8542360881264134
72020,0.854271636889864
141347,0.8543080832903156
133046,0.8543354102934402
86141,0.854339893295234
101677,0.85434039107294
118550,0.8543537853711693
16066,0.8543884925638922
49829,0.8544182755347041
59120,0.8544356220918571
42790,0.8544487633866985
51729,0.8544500031890562
106942,0.8544592680488671
51786,0.8544765653454202
92567,0.854478514129331
49545,0.8544793502699783
100113,0.8544964894687409
142444,0.8545393183509593
90790,0.854561403229076
96289,0.854576514224626
88910,0.8545793194995913
51295,0.8545830151173676
1444,0.8546086553707789
121041,0.8546466973043549
60971,0.8546803830428485
52265,0.854700140951421
147058,0.8547057069219798
109654,0.8547413975858998
59582,0.8547421947188346
1093,0.8547447262366615
130700,0.8547447294784996
57706,0.854777620263143
54230,0.8547923871255146
127887,0.8548235127701254
101353,0.8548403347812873
93629,0.8548409386663351
126204,0.8548705743822147
7574,0.854871205603893
147049,0.854873265050935
110826,0.8548813614149418
13463,0.8548888752613504
56800,0.8549034493653653
46860,0.8549115241967696
1244,0.8549268340545255
6479,0.8549298069619425
54561,0.8549387512014238
6118,0.8549468623956414
110238,0.8549493247657257
145127,0.8549520604273172
108634,0.8549525073294082
47452,0.8549610844353681
49312,0.8549610844353681
48790,0.8549610844353681
119761,0.8549707548066521
119020,0.8550181602156613
120413,0.8550298889484758
142809,0.8550491319497365
3167,0.8550585095888873
149286,0.8550687423738331
140045,0.855076396786489
114303,0.8550815749843715
122984,0.8550966140428521
141717,0.8551342055766666
34738,0.8551691793613151
141471,0.855171575724771
58102,0.85518462759354
42264,0.8551927140666409
52264,0.8552635656618782
116085,0.855265594038462
147370,0.8552734274740414
131573,0.8552802373783946
149925,0.8552879089293308
128473,0.8552917402269056
99512,0.8552975703658727
77604,0.8552999093118597
91046,0.8553251421907151
10938,0.8553299513269744
56786,0.8553487137251411
128088,0.8553543702081741
149284,0.8553643920951685
42689,0.8554008614845768
140341,0.8554197445591154
137036,0.8554304304136093
28243,0.8554388499516948
144659,0.855445060308763
95416,0.855452333804642
107451,0.8554970511840472
108589,0.8555016781386049
124041,0.8555131613872031
130209,0.8555193316128707
122718,0.8555274622499349
105291,0.8555364093677265
91944,0.8555432047131156
129137,0.8555773182161646
46956,0.8555823309604329
139417,0.8555874125589571
137232,0.8555904955004444
88708,0.8556263653393692
53872,0.8556588665123209
97938,0.8556862038089724
5434,0.8556906796490532
140380,0.8557070781174462
144453,0.8557093010187602
129403,0.8557098450109166
94229,0.8557191606702487
57533,0.8557644640962632
135029,0.8558201566223345
89928,0.8558418565426301
1212,0.8558550097029728
83271,0.8558694289824972
49513,0.8558701749837743
95766,0.8558706094160629
49653,0.8558763215155276
104631,0.8558887259936813
97555,0.8559052170493335
50725,0.8559084633258992
113838,0.855929531735158
126240,0.8559303417277891
141462,0.8559317977764203
43046,0.855945243594936
121834,0.855947993830048
91558,0.8559486647391225
52123,0.8559553120305782
1133,0.8559835362609238
3056,0.855984392957097
108369,0.8559910215814227
136898,0.8560156364204088
3191,0.8560335666044869
92501,0.856037835687431
121429,0.8560563731558433
142053,0.8560770183823975
10051,0.8560911721196542
110364,0.8561359860258746
112807,0.8561578755486016
92158,0.856165495073997
4424,0.8561894597614023
134728,0.8562215470236657
23841,0.8562429062657763
90876,0.856277948623586
55451,0.8562928502696395
103822,0.8563105709072173
149077,0.8563200859480764
134784,0.8563203742914397
48109,0.8563380154540804
132616,0.8563391513167655
46326,0.8563620614792656
45474,0.8563745628128812
57662,0.8563761889409917
150593,0.8563782212466347
147991,0.8563934443854508
60171,0.8565068756758291
104127,0.8565276859487605
121104,0.8565327879243056
137665,0.8565463899702473
38917,0.8565533820125019
60937,0.8565669293739603
46806,0.8565768863328825
1478,0.8565817545851032
151692,0.8565823421824483
151402,0.8565922532994218
117519,0.8566063778365728
97111,0.856608042757952
87037,0.8566228707232837
108270,0.8566279454278578
140012,0.8566997842112456
98524,0.8567027176934304
112026,0.8567052739603495
99117,0.8567116994678166
146704,0.856721105057511
151703,0.8567229882514016
114868,0.8567384211669051
123459,0.8567444261316212
26244,0.8567577661357274
108615,0.8567760393081181
104802,0.8568013150938582
114781,0.8568015555713716
95761,0.8568066849534469
151091,0.8568781870151421
73112,0.8568951309226134
129860,0.8568998539156913
56427,0.8569134152497838
131863,0.8569153690904813
102650,0.8569292854603646
138253,0.8569394855682345
101457,0.8569678324731795
106034,0.8569870212573556
101568,0.8570038064685934
907,0.8570173399339742
129682,0.8570274989332622
54159,0.8570366711597095
137685,0.8570947950344017
49534,0.8571045569692471
97138,0.8571074590413684
97151,0.8571239168948792
50071,0.8571303320258765
138173,0.8571314725030563
258,0.8571321045081756
133342,0.8571695093229692
949,0.8571710519800373
120834,0.8572208688971912
707,0.8572350820201369
103332,0.8572554401921725
56400,0.8572654602371276
92472,0.85729489338997
782,0.8573048141263053
112350,0.8573110844431386
99272,0.8573245849807966
50890,0.8573525844446853
61795,0.8573577812717698
61299,0.8573825382290939
54409,0.8573952930960556
132613,0.857413396474582
130626,0.8574423950040198
141944,0.8574525629137523
84356,0.8574653145154433
48645,0.8574696511090344
2638,0.8574711543617033
53230,0.8574820078320297
60518,0.8574948033999567
54897,0.8574996893542011
56151,0.8575019038632933
143386,0.857509330215049
141991,0.8575445019388465
111252,0.8575927459202584
61967,0.8576047517831973
125034,0.8576174817185932
50906,0.8576190724957071
92379,0.8576276046020417
96727,0.8576415685598981
47497,0.8576418358690736
102114,0.857643119083242
1434,0.8576487898653383
106903,0.8576508450173053
91287,0.8576757632779166
36906,0.8576862005210517
44550,0.8577006498543408
148218,0.8577009220813095
119004,0.8577161978414212
143757,0.8577200332548796
56378,0.8577252955207667
17077,0.8577350610815825
42198,0.8577454471809767
126404,0.8577536029860422
